id,current_slug,new_code,new_slug,name_pl,name_en,category_name,primary_category_name,ean_standard,slug_collision_group,notes
1df6e03e-4e74-41f2-93dd-1b8b5154d313,KIMCHI-5504,ADG-001600,zestaw-diy-galaretka-double-slime-jelly-grape-and-soda-21g-kracie,Zestaw DIY galaretka double slime jelly Grape & Soda 21g - Kracie,DIY Double Slime Jelly Grape & Soda 21g - Kracie,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
675e2777-15a8-4939-80df-fc6001775aeb,KIMCHI-5505,ADG-001601,kitkat-mini-strawberry-chocolat-wafelki-o-smaku-truskawek-w-czekoladzie-torebka-9-sztuk-104-4g-nestle,"KitKat Mini Strawberry Chocolat - wafelki o smaku truskawek w czekoladzie, torebka 9 sztuk 104,4g Nestlé","KitKat Mini Strawberry Chocolat - wafers with strawberry chocolate flavor, bag of 9 pieces 104.4g Nestlé",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
2c63d154-e851-4e69-8537-fdf929548569,KIMCHI-5506,ADG-001602,kitkat-otona-no-amasa-double-berry-and-nuts-wafelki-o-smaku-owocow-lesnych-i-orzechow-torebka-9-sztuk-101-7g-nestle,"KitKat Otona-no-Amasa Double Berry & Nuts - wafelki o smaku owoców leśnych i orzechów, torebka 9 sztuk 101,7g Nestlé","KitKat Otona-no-Amasa Double Berry & Nuts - wafer sticks with berry and nut flavor, bag of 9 pieces 101.7g Nestlé",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
fc69815e-4390-44a2-a147-0245fda1f9ae,KIMCHI-5507,ADG-001603,bulion-z-kurczaka-w-proszku-tori-gara-bez-msg-130g-youki,Bulion z kurczaka w proszku Tori-Gara bez MSG 130g - Youki,Tori-Gara Chicken Broth Powder No MSG 130g - Youki,Buliony,Buliony,,,missing_ean_standard
0ea2ee5d-0f61-4cd1-9471-9e50dbdca4e1,KIMCHI-5508,ADG-001604,olej-z-pieprzem-syczuanskim-210ml-chuan-lao-hui,Olej z pieprzem syczuańskim 210ml - Chuan Lao Hui,Sichuan Pepper Oil 210ml - Chuan Lao Hui,Oleje,Oleje,,,missing_ean_standard
51235ad8-3c45-417e-951a-ca5a6747497b,KIMCHI-5509,ADG-001605,lyzka-cedzakowa-cedzak-sitko-srednica-18cm,"Łyżka cedzakowa, cedzak, sitko średnica 18cm","Strainer Spoon, sieve, diameter 18cm",Patelnie Wok / Grill,Patelnie Wok / Grill,,,missing_ean_standard
ebf50b98-1f86-4a59-ac87-7b539e31581c,KIMCHI-5511,ADG-001606,bulion-do-zupy-ramen-miso-440ml-ita-san,Bulion do zupy Ramen Miso 440ml - ITA-SAN,Miso Ramen Soup Broth 440ml - ITA-SAN,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
121f4ca6-8d4f-4bc1-b6eb-507949e235c9,KIMCHI-5512,ADG-001607,bulion-do-zupy-ramen-shoyu-440ml-ita-san,Bulion do zupy Ramen Shoyu 440ml - ITA-SAN,Ramen Shoyu Soup Broth 440ml - ITA-SAN,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
b6b85c6e-aafb-4b49-add3-35cd1cfd4768,KIMCHI-5513,ADG-001608,bulion-do-zupy-ramen-tonkotsu-440ml-ita-san,Bulion do zupy Ramen Tonkotsu 440ml - ITA-SAN,Tonkotsu Ramen Soup Broth 440ml - ITA-SAN,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
ed58e893-b250-4a3b-a945-f89320e0717f,KIMCHI-5514,ADG-001609,sos-majonezowy-pikantny-sriracha-mayo-300ml-kewpie,Sos majonezowy pikantny sriracha mayo 300ml - Kewpie,Spicy Sriracha Mayo Mayonnaise 300ml - Kewpie,Sosy / Marynaty / Oleje,Sosy / Marynaty / Oleje,,,missing_ean_standard
e5a81686-5573-45d5-9e8f-2f809b55da14,KIMCHI-5515,ADG-001610,syrop-ziolowy-nin-jiom-pei-pa-koa-saszetki-10x15ml-150ml-nin-jiom,Syrop ziołowy Nin Jiom Pei Pa Koa saszetki 10x15ml - 150ml - Nin Jiom,Nin Jiom Pei Pa Koa Herbal Syrup Sachets 10x15ml - 150ml - Nin Jiom,Syropy,Syropy,,,missing_ean_standard
5d090500-ed3f-414b-aac1-f9859c1fdc84,KIMCHI-5516,ADG-001611,la-tiao-przekaska-spicy-beancurd-slice-classic-148g-genji-food,La Tiao przekąska Spicy Beancurd Slice Classic 148g - Genji food,La Tiao Snack Spicy Beancurd Slice Classic 148g - Genji food,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
0a660edc-8a92-411c-b1d6-09d17f8533da,KIMCHI-5517,ADG-001612,suszone-owoce-jagod-goji-150g-golden-lion,Suszone owoce jagód goji 150g Golden Lion,Dried Goji Berries 150g - Golden Lion,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
05bb2325-fc41-40f3-a183-ef2d723ef1b5,KIMCHI-5518,ADG-001613,zupa-shokuni-tantan-men-w-misce-96g-nissin,Zupa Shokuni Tantan-Men w misce 96g - Nissin,Shokuni Tantan-Men Noodle Bowl 96g - Nissin,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
25cd6375-f897-4dcc-864d-ba6274fea4d6,KIMCHI-5519,ADG-001614,zestaw-diy-galaretka-looong-rainbow-string-gummy-18g-kracie,Zestaw DIY galaretka Looong! Rainbow string gummy 18g - Kracie,DIY Looong! Rainbow String Gummy 18g - Kracie,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
a4c48e6c-2c64-47ca-b45f-0d7951615cbd,KIMCHI-5520,ADG-001615,zestaw-diy-neru-neru-nerune-apple-carameliser-karmelizowane-jablko-20g-kracie,Zestaw DIY Neru Neru Nerune Apple Carameliser karmelizowane jabłko 20g - Kracie,DIY Neru Neru Nerune Apple Carameliser 20g - Kracie,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
0c6722dd-a61d-4e5a-b3ab-bde2477ef29d,KIMCHI-5521,ADG-001616,zestaw-diy-neru-neru-nerune-rare-cheese-cake-japonski-sernik-19g-kracie,Zestaw DIY Neru Neru Nerune Rare Cheese Cake japoński sernik 19g - Kracie,DIY Neru Neru Nerune Rare Cheese Cake 19g - Kracie,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
31246002-7770-45d7-8a29-dbb8ac953cb4,KIMCHI-5522,ADG-001617,popcorn-koreanska-przekaska-o-smaku-pieczonej-kukurydzy-80g-hbaf,"Popcorn, koreańska przekąska o smaku pieczonej kukurydzy 80g - HBAF","Popcorn, Korean Snack with Roasted Corn Flavor 80g - HBAF",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
3f5a961a-8e40-4ab5-8967-1404c19d2a8c,KIMCHI-5523,ADG-001618,popcorn-koreanska-przekaska-o-smaku-klusek-w-sosie-ttekbokki-80g-hbaf,"Popcorn, koreańska przekąska o smaku klusek w sosie Ttekbokki 80g - HBAF",Ttekbokki Sauce Dumpling Flavor Korean Snack Popcorn 80g - HBAF,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
2a062188-3361-45e6-9a69-88b7a3f4b5c5,KIMCHI-5524,ADG-001619,popcorn-koreanska-przekaska-o-smaku-maslanych-kalmarow-80g-hbaf,"Popcorn, koreańska przekąska o smaku maślanych kalmarów 80g - HBAF",Butter Squid Flavor Korean Snack Popcorn 80g - HBAF,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
73c8cdc8-e49c-4a66-8cfb-88aa4cb66d2b,KIMCHI-5525,ADG-001620,chipsy-spicy-rose-tteokbokki-100g-pringles,Chipsy Spicy Rose Tteokbokki 100g - Pringles,Chipsy Spicy Rose Tteokbokki 100g - Pringles,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
4a1c0805-3cee-4c49-bab8-898e563f9f6d,KIMCHI-5526,ADG-001621,chipsy-sweet-n-spicy-korean-fried-chicken-100g-pringles,Chipsy Sweet N' Spicy Korean Fried Chicken 100g - Pringles,Chipsy Sweet N' Spicy Korean Fried Chicken 100g - Pringles,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
f443cf4b-3cdb-4eda-ad75-dd0000b7b577,KIMCHI-5527,ADG-001622,chipsy-caribbean-spiced-chicken-100g-pringles,Chipsy Caribbean Spiced Chicken 100g - Pringles,Chipsy Caribbean Spiced Chicken 100g - Pringles,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
efc1d6c3-bd57-4201-8fb3-3beec529adc0,KIMCHI-5528,ADG-001623,chipsy-sweet-onion-smak-slodkiej-cebulki-100g-pringles,Chipsy Sweet Onion smak słodkiej cebulki 100g - Pringles,Chipsy Sweet Onion 100g - Pringles,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
59cdcccc-7abf-4822-8fc4-031ad05faf43,KIMCHI-5529,ADG-001624,popcorn-koreanska-przekaska-o-smaku-wasabi-z-majonezem-80g-hbaf,"Popcorn, koreańska przekąska o smaku wasabi z majonezem 80g - HBAF","Popcorn, Korean Snack with Wasabi and Mayonnaise Flavor 80g - HBAF",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
a5c3a944-77d8-4882-ac61-dfdfa9ced613,KIMCHI-5530,ADG-001625,popcorn-koreanska-przekaska-o-smaku-cheeseburgera-80g-hbaf,"Popcorn, koreańska przekąska o smaku cheeseburgera 80g - HBAF",Cheeseburger Flavor Korean Snack Popcorn 80g - HBAF,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
0ae16c8e-6f95-487a-8a75-0ed1fcdca3a9,KIMCHI-5531,ADG-001626,paluszki-pocky-original-share-pack-o-smaku-czekoladowym-88g-glico,Paluszki Pocky Original Share Pack o smaku czekoladowym 88g - Glico,Pocky Original Share Pack Chocolate Flavor 88g - Glico,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
c25c3bb9-f7f4-4b5b-b2ec-298f14a55bab,KIMCHI-5532,ADG-001627,kitkat-mini-chocolat-orange-wafelki-o-smaku-pomaranczy-z-czekolada-torebka-9-sztuk-104-4g-nestle,"KitKat Mini Chocolat Orange - wafelki o smaku pomarańczy z czekoladą, torebka 9 sztuk 104,4g Nestlé","KitKat Mini Chocolat Orange, Orange Chocolate Flavor, 9 Pieces 104.4g - Nestlé",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
9d3c6d44-73ca-4a18-b9b8-4987ca27c05b,KIMCHI-5533,ADG-001628,mild-yellow-spot-patch-plasterki-na-wypryski-absorbujace-plyn-i-rope-15szt-holika-holika,Mild Yellow Spot Patch plasterki na wypryski absorbujące płyn i ropę 15szt Holika Holika,"Mild Yellow Spot Patch, Absorbing Fluid and Pus, 15 Pieces - Holika Holika",Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
1670a1a9-9106-4ac1-9abe-78a0f38a99ed,KIMCHI-5534,ADG-001629,mild-red-spot-patch-plasterki-na-wypryski-absorbujace-plyn-i-rope-12szt-holika-holika,Mild Red Spot Patch plasterki na wypryski absorbujące płyn i ropę 12szt Holika Holika,"Mild Red Spot Patch, Absorbing Fluid and Pus, 12 Pieces - Holika Holika",Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
d36d66bd-b783-4a3f-8bff-d47dc5e4970c,KIMCHI-5535,ADG-001630,makaron-nama-udon-swiezy-200g-golden-lion,Makaron Nama Udon świeży 200g - Golden Lion,Fresh Nama Udon Noodles 200g - Golden Lion,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
885825df-0e5b-4521-8152-da92abc50a84,KIMCHI-5536,ADG-001631,guma-do-zucia-z-naklejka-anime-spy-family-4g-takara-tomy,Guma do żucia z naklejką Anime Spy × Family 4g - Takara Tomy,Chewing Gum with Anime Spy × Family Sticker 4g - Takara Tomy,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
3c5e2f5f-88a6-4354-b7a5-89391fe01721,KIMCHI-5538,ADG-001632,suszona-glozyna-jujube-duze-chinskie-czerwone-daktyle-xinjiang-500g-yueyuehong,"Suszona głożyna (jujube), duże chińskie czerwone daktyle Xinjiang 500g - YueYueHong",Dried Jujube (Large Chinese Red Dates) Xinjiang 500g - YueYueHong,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
244364a9-ba6b-4e44-a78b-bad8377846ab,KIMCHI-5540,ADG-001633,mleko-kokosowe-1l-90-kokosa-ampawa,Mleko Kokosowe 1L 90% kokosa - Ampawa,Coconut Milk 1L 90% Coconut - Ampawa,Mleczko kokosowe,Mleczko kokosowe,,,missing_ean_standard
1698e676-022c-4e51-8360-907004bf54b2,KIMCHI-5541,ADG-001634,mleko-kokosowe-12x1l-90-kokosa-ampawa,Mleko Kokosowe 12x1L 90% kokosa - Ampawa,Coconut Milk 12x1L 90% Coconut - Ampawa,Mleczko kokosowe,Mleczko kokosowe,,,missing_ean_standard
27593191-30de-41ad-9ac3-4294efd13d4c,KIMCHI-5542,ADG-001635,mleko-kokosowe-250ml-90-kokosa-ampawa,Mleko Kokosowe 250ml 90% kokosa - Ampawa,Coconut Milk 250ml 90% Coconut - Ampawa,Mleczko kokosowe,Mleczko kokosowe,,,missing_ean_standard
bdd049d5-7cc9-4f3f-996c-d2a94b4da491,KIMCHI-5543,ADG-001636,mleko-kokosowe-24x250ml-90-kokosa-ampawa,Mleko Kokosowe 24x250ml 90% kokosa - Ampawa,Coconut Milk 24x250ml 90% Coconut - Ampawa,Mleczko kokosowe,Mleczko kokosowe,,,missing_ean_standard
adbf8839-d590-4ac7-926d-b774f4bd8238,KIMCHI-5544,ADG-001637,danie-tangle-makaron-z-sosem-pomidorowym-chunky-tomato-105g-samyang,Danie Tangle makaron z sosem pomidorowym Chunky Tomato 105g - Samyang,Tangle Noodles with Chunky Tomato Sauce 105g - Samyang,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
6968ebdd-0942-43f6-b224-09e9624a77c5,KIMCHI-5545,ADG-001638,bulion-koncentrat-dashi-no-moto-z-wodorostow-kombu-1kg-shimaya,"Bulion, koncentrat Dashi no Moto z wodorostów kombu 1kg - Shimaya",Dashi no Moto Concentrated Broth from Kombu Seaweed 1kg - Shimaya,Buliony,Buliony,,,missing_ean_standard
2be6b86d-5811-4c87-85b4-c718fef7f860,KIMCHI-5546,ADG-001639,danie-tangle-makaron-z-kremowym-sosem-bulgogi-105g-samyang,Danie Tangle makaron z kremowym sosem bulgogi 105g - Samyang,Tangle Noodles with Bulgogi Cream Sauce 105g - Samyang,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
3385e0d6-3caf-4b13-8529-031c8029e0df,KIMCHI-5547,ADG-001640,danie-tangle-makaron-z-sosem-grzybowym-creamy-mushroom-105g-samyang,Danie Tangle makaron z sosem grzybowym Creamy Mushroom 105g - Samyang,Tangle Noodles with Creamy Mushroom Sauce 105g - Samyang,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
a566bac2-f8e7-44b9-a4f8-465295576fb1,KIMCHI-5549,ADG-001641,zestaw-do-herbaty-matcha-aurora-szaro-turkusowy-4-elementy-edo-japan,"Zestaw do herbaty matcha Aurora szaro-turkusowy, 4 elementy - Edo Japan","Matcha Tea Set Aurora Gray-Turquoise, 4 Pieces - Edo Japan",Komplety do sushi i herbaty,Komplety do sushi i herbaty,,,missing_ean_standard
25b90939-ecb5-4c7b-aee6-29a10aa78455,KIMCHI-5550,ADG-001642,napoj-herbata-green-tea-brown-rice-500ml-oishi,Napój herbata Green Tea Brown Rice 500ml – OISHI,Green Tea Brown Rice 500ml – OISHI,Napoje,Napoje,,,missing_ean_standard
d45e7ef2-a629-4683-b083-fe2c57963fe2,KIMCHI-5551,ADG-001643,koncentrat-bulion-do-zupy-ramen-shoyu-250ml-kikkoman,"Koncentrat, bulion do zupy Ramen Shoyu 250ml - Kikkoman",Concentrated Ramen Shoyu Broth 250ml - Kikkoman,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
ce118168-0390-45af-9e4f-fd448e5c1eb2,KIMCHI-5552,ADG-001644,suszone-grzyby-shiitake-poku-cale-2-5-4cm-100g-green-pagoda,"Suszone grzyby Shiitake Poku całe, 2,5-4cm 100g - Green Pagoda",Dried Whole Shiitake Mushrooms 2.5-4cm 100g - Green Pagoda,Grzyby shiitake,Grzyby shiitake,,,missing_ean_standard
4e1ef9a8-35dd-43fd-972a-228a2f62ad36,KIMCHI-5553,ADG-001645,green-cardamom-elaichi-kardamon-zielony-caly-50g-trs,"Green Cardamom Elaichi, kardamon zielony cały 50g TRS","Green Cardamom Elaichi, Whole Green Cardamom 50g - TRS",Przyprawy,Przyprawy,,,missing_ean_standard
8b090ffc-5e61-4a77-a3d4-f330e102486f,KIMCHI-5554,ADG-001646,makaron-udon-swiezy-200g-ayuko,Makaron udon świeży 200g - AYUKO,Fresh Udon Noodles 200g - AYUKO,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
bbf93a54-c2c3-4f47-9b8b-4f13474e78c1,KIMCHI-5555,ADG-001647,makaron-ramen-swiezy-180g-ayuko,Makaron ramen świeży 180g - AYUKO,Fresh Ramen Noodles 180g - AYUKO,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
c12ec023-7bd8-4b56-b70f-ed051f6c2c7a,KIMCHI-5557,ADG-001648,napoj-o-smaku-limonki-300ml-fa-thai,Napój o smaku limonki 300ml - Fa Thai,Lime Flavored Drink 300ml - Fa Thai,Napoje,Napoje,,,missing_ean_standard
ad65a47f-1298-42ed-bd0f-36e9876cce25,KIMCHI-5558,ADG-001649,sos-ostrygowy-weganski-260g-lee-kum-kee,Sos ostrygowy wegański 260g - Lee Kum Kee,Vegan Oyster Sauce 260g - Lee Kum Kee,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
5d5b00db-b184-4c94-ba17-51dc7198da99,KIMCHI-5559,ADG-001650,japonska-czarna-herbata-sakura-z-kwiatem-wisni-15-saszetek-24g-lipton,Japońska czarna herbata Sakura z kwiatem wiśni 15 saszetek (24g) - Lipton,Japanese Black Tea Sakura with Cherry Blossom 15 Bags (24g) - Lipton,Herbaty,Herbaty,,,missing_ean_standard
650ef4fb-da71-4f07-a607-eed6be55608f,KIMCHI-5560,ADG-001651,marynowana-tykwa-kanpyo-do-sushi-60g-misuzu,Marynowana tykwa Kanpyo do sushi 60g - Misuzu,Pickled Kanpyo Gourd for Sushi 60g - Misuzu,Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
80fb771c-a63e-409d-a509-40a2e7d30a23,KIMCHI-5561,ADG-001652,ryz-bialy-krotkoziarnisty-takumi-aomori-masshigura-and-nihonbare-japonski-blend-5kg-shinmei,Ryż biały krótkoziarnisty Takumi (Aomori Masshigura & Nihonbare) japoński blend 5kg - Shinmei,Takumi Short Grain White Rice (Aomori Masshigura & Nihonbare) Japanese Blend 5kg - Shinmei,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
f75218f0-2b6e-4a67-a1ce-097b76955655,KIMCHI-5562,ADG-001653,makaron-swiezy-udon-5-porcji-5x200g-miyakoichi,Makaron świeży Udon - 5 porcji - 5x200g - Miyakoichi,Fresh Udon Noodles - 5 servings - 5x200g - Miyakoichi,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
62283bee-a535-49b9-b0d4-f502da4c95a8,KIMCHI-5563,ADG-001654,zelki-pure-gummy-lemon-o-smaku-cytrynowym-56g-kanro,Żelki Puré Gummy Lemon o smaku cytrynowym 56g - Kanro,Puré Gummy Lemon 56g - Kanro,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
ae31e70e-82b5-4e49-b475-3d618c450623,KIMCHI-5564,ADG-001655,zestaw-diy-popin-cookin-narikiri-patissier-robienie-ciasteczek-32g-kracie,Zestaw DIY Popin Cookin Narikiri Patissier robienie ciasteczek 32g - Kracie,DIY Popin Cookin Narikiri Patissier Cookie Making 32g - Kracie,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
ff8076db-9408-494c-811b-8f0a469f15de,KIMCHI-5565,ADG-001656,zestaw-diy-popin-cookin-donut-shop-sklep-z-paczkami-25g-kracie,Zestaw DIY Popin Cookin Donut Shop sklep z pączkami 25g - Kracie,DIY Popin Cookin Donut Shop 25g - Kracie,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
177bb002-b355-4ef9-a049-d127ef930d09,KIMCHI-5566,ADG-001657,mochi-ichigo-ryzowe-ciasteczka-z-nadzieniem-truskawkowym-200g-kubota,"Mochi Ichigo, ryżowe ciasteczka z nadzieniem truskawkowym 200g - Kubota","Mochi Ichigo, strawberry filled rice cakes 200g - Kubota",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
47b9a7cb-6c6b-4ac9-9a30-cbe3118e472a,KIMCHI-5568,ADG-001658,kitkat-mini-blooming-sakura-a-smaku-kwiatow-wisni-torebka-9-sztuk-104-4g-nestle,"KitKat Mini Blooming Sakura a smaku kwiatów wiśni, torebka 9 sztuk 104,4g Nestlé","KitKat Mini Blooming Sakura, Cherry Blossom Flavor, 9 Pieces 104.4g - Nestlé",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
a81576f3-2885-4aaa-bc1e-baae91769340,KIMCHI-5569,ADG-001659,sos-teriyaki-gesty-slodko-slony-180g-daisho,Sos Teriyaki gęsty słodko-słony 180g - Daisho,Thick Sweet-Salty Teriyaki Sauce 180g - Daisho,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
29e12f2a-9989-44e3-9f48-fce9e26e042a,KIMCHI-5570,ADG-001660,kawa-bts-iced-sweet-black-hazelnut-coffee-230ml-hy,Kawa BTS Iced Sweet Black Hazelnut Coffee 230ml - HY,Kawa BTS Iced Sweet Black Hazelnut Coffee 230ml - HY,Kawy,Kawy,,,missing_ean_standard
a6fcfd6a-c9c3-41d6-9035-15342d8edaf3,KIMCHI-5571,ADG-001661,kawa-bts-iced-caramel-macchiato-coffee-230ml-hy,Kawa BTS Iced Caramel Macchiato Coffee 230ml - HY,Kawa BTS Iced Caramel Macchiato Coffee 230ml - HY,Kawy,Kawy,,,missing_ean_standard
b9b25ccb-4e6a-4880-82d3-6b9c049a040a,KIMCHI-5572,ADG-001662,zeliwna-patelnia-do-takoyaki-14-otworow-emro-aziatica,Żeliwna patelnia do Takoyaki 14 otworów - Emro Aziatica,Cast Iron Takoyaki Pan with 14 Holes - Emro Aziatica,Patelnie Wok / Grill,Patelnie Wok / Grill,,,missing_ean_standard
0aec159f-7901-4dcb-8b69-e3e746a9da61,KIMCHI-5573,ADG-001663,paleczki-bambusowe-kwadratowe-26-5-cm-10-par-emro-aziatica,"Pałeczki bambusowe kwadratowe 26,5 cm (10 par) Emro Aziatica",Square Bamboo Chopsticks 26.5 cm (10 pairs) Emro Aziatica,Pałeczki i sztućce,Pałeczki i sztućce,,,missing_ean_standard
3b02777a-1f56-4445-9172-248bba2a8a2a,KIMCHI-5574,ADG-001664,zestaw-misek-do-dan-japonskich-dragon-4-elementy-edo-japan,Zestaw misek do dań japońskich dragon 4 elementy - Edo Japan,"Dragon Japanese Dish Bowl Set, 4 Pieces - Edo Japan",Komplety do sushi i herbaty,Komplety do sushi i herbaty,,,missing_ean_standard
f1d4c4b1-ffdb-47e1-9fae-ad2c0a24fb42,KIMCHI-5575,ADG-001665,zestaw-misek-do-ramenu-dragon-6-elementow-edo-japan,"Zestaw misek do ramenu dragon, 6 elementów - Edo Japan","Dragon Ramen Bowl Set, 6 Pieces - Edo Japan",Komplety do sushi i herbaty,Komplety do sushi i herbaty,,,missing_ean_standard
94ce31c6-45fe-45fd-8793-b2872bcb3a70,KIMCHI-5576,ADG-001666,sos-rybny-myeolchi-aekjeot-z-anchois-870ml-hansung-adg001666,Sos rybny Myeolchi Aekjeot z anchois 870ml - Hansung,Myeolchi Aekjeot Anchovy Fish Sauce 870ml - Hansung,"Sosy, marynaty","Sosy, marynaty",,sos-rybny-myeolchi-aekjeot-z-anchois-870ml-hansung,raw_slug_collision_suffix_added|missing_ean_standard
77cea6d8-ce36-4332-86f3-e081c532c794,KIMCHI-5577,ADG-001667,mori-nu-silken-tofu-do-deserow-puddingow-kremowe-315g-morinaga,Mori-nu Silken Tofu do deserów puddingów kremowe 315g - Morinaga,Mori-nu Silken Tofu for desserts creamy 315g - Morinaga,Tofu,Tofu,,,missing_ean_standard
9b5e1778-7194-4d96-9adc-9267f3f67fc5,KIMCHI-5578,ADG-001668,herbata-z-kokoryczki-solomon-s-seal-tea-20-x-1-2g-24g-sempio,"Herbata z kokoryczki Solomon's Seal Tea (20 x 1,2g) 24g - Sempio",Solomon's Seal Tea (20 x 1.2g) 24g - Sempio,Herbaty,Herbaty,,,missing_ean_standard
086630c6-4096-4e9c-8ae2-86c82d95bffe,KIMCHI-5579,ADG-001669,herbata-gryczana-tartary-buckwheat-tea-20-x-1-5g-30g-sempio,"Herbata gryczana Tartary Buckwheat Tea (20 x 1,5g) 30g - Sempio",Tartary Buckwheat Tea (20 x 1.5g) 30g - Sempio,Herbaty,Herbaty,,,missing_ean_standard
57af0ee9-49ed-4d06-9711-3708c22631d9,KIMCHI-5580,ADG-001670,wino-ryzowe-do-gotowania-mirin-360ml-mizkan,Wino ryżowe do gotowania Mirin 360ml - Mizkan,Mizkan Mirin Cooking Rice Wine 360ml,Octy i winne przyprawy,Octy i winne przyprawy,,,missing_ean_standard
61d2b70f-24cc-424b-8c17-b65e1517722d,KIMCHI-5581,ADG-001671,zestaw-diy-matcha-latte-mix-tea-zielona-herbata-80g-tsuboichi-tea,Zestaw DIY Matcha Latte Mix Tea zielona herbata 80g - Tsuboichi Tea,DIY Matcha Latte Mix Tea Green Tea 80g - Tsuboichi Tea,Herbaty,Herbaty,,,missing_ean_standard
a96805f4-c9f7-4b6d-aa06-1ca96fdb0ede,KIMCHI-5582,ADG-001672,filipinski-makaron-pszenny-z-kurkuma-pancit-canton-227g-monika,Filipiński makaron pszenny z kurkumą Pancit Canton 227g - Monika,Filipino Wheat Noodles with Turmeric Pancit Canton 227g - Monika,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
76653e57-cbb7-44bc-9e2f-eefe645ce401,KIMCHI-5583,ADG-001673,krakersy-sky-flakes-crackers-800g-sky-flakes,Krakersy Sky Flakes Crackers 800g - Sky Flakes,Sky Flakes Crackers 800g - Sky Flakes,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
