id,name,slug,product_url,category,skus,eans,ean_sources,price_amounts,stock_values,image_urls,broken_image_urls,dietary_tags,allergens,english_name,english_description,severity,issues
466f9a41-6e19-4c53-8dfa-5150407b3f1b,Japoński bulion instant do zupy dania udon 8 x 9g - Higashimaru,japonski-bulion-instant-do-zupy-dania-udon-8-x-9g-higashimaru,https://asiandeligo.eshoper.pro/products/japonski-bulion-instant-do-zupy-dania-udon-8-x-9g-higashimaru,Buliony,ADG-001319,,,18.96|18.96,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5117/1.webp,,,fish|soybeans,Japanese Instant Broth for Udon Soup 8 x 9g - Higashimaru,"Japanese instant broth for udon soup, 8 packets of 9g each.",backlog,legacy_image_key|missing_ean
d4120c65-3bfc-4db5-83b1-b6b49fd99b4c,Japoński bulion instant do zupy ramen 8 x 9g - Higashimaru,japonski-bulion-instant-do-zupy-ramen-8-x-9g-higashimaru,https://asiandeligo.eshoper.pro/products/japonski-bulion-instant-do-zupy-ramen-8-x-9g-higashimaru,Buliony,ADG-001320,,,18.96|18.96,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5118/1.webp,,,fish|soybeans,Japanese Instant Ramen Broth 8 x 9g - Higashimaru,Japanese instant broth for ramen soup. Just add hot water and your favorite noodles and toppings.,backlog,legacy_image_key|missing_ean
33489c69-b7b4-417b-ab90-16307a17abfd,Japoński sos sojowy bezglutenowy Tamari 1l - Shibanuma,japonski-sos-sojowy-bezglutenowy-tamari-1l-shibanuma,https://asiandeligo.eshoper.pro/products/japonski-sos-sojowy-bezglutenowy-tamari-1l-shibanuma,Sos sojowy,ADG-001220,,,24.5|24.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4934/1.webp,,gluten-free,soybeans,Japanese Gluten-Free Soy Sauce Tamari 1L - Shibanuma,"Gluten-free soy sauce with a small amount of alcohol. Store in a cool, dark place or refrigerate after opening.",backlog,legacy_image_key|missing_ean
808f9b93-9eb9-4075-afb4-fbd23018ba05,"Japoński sos sojowy Koikuchi, naturalnie fermentowany 1L - Shoda Shoyu",japonski-sos-sojowy-koikuchi-naturalnie-fermentowany-1l-shoda-shoyu,https://asiandeligo.eshoper.pro/products/japonski-sos-sojowy-koikuchi-naturalnie-fermentowany-1l-shoda-shoyu,Sos sojowy,ADG-001082,,,20.9|20.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4647/1.webp,,,cereals|soybeans,"Japanese Koikuchi Soy Sauce, Naturally Fermented 1L - Shoda Shoyu","Naturally fermented Koikuchi soy sauce with a small amount of alcohol. Store in a cool, dark place or refrigerate after opening.",backlog,legacy_image_key|missing_ean
07df8245-530a-4318-8de3-05ec097185c8,"Jjajang Men, makaron z sosem z czarnej fasoli 4 x 200g - Paldo",jjajang-men-makaron-z-sosem-z-czarnej-fasoli-4-x-200g-paldo,https://asiandeligo.eshoper.pro/products/jjajang-men-makaron-z-sosem-z-czarnej-fasoli-4-x-200g-paldo,Ramyun / Ramen,ADG-001297,,,29.99|29.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5078/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5078/2.webp,,,cereals|soybeans,"Jjajang Men, Noodles with Black Bean Sauce 4 x 200g - Paldo","Jjajang Men features noodles served with a savory black bean sauce, perfect for a quick meal.",backlog,legacy_image_key|missing_ean
56f52edb-5ce7-40a1-986b-2e5e3fc8b953,Kawa BOSS Cafe Au Lait z mlekiem i cukrem 185ml - Suntory,kawa-boss-cafe-au-lait-z-mlekiem-i-cukrem-185ml-suntory,https://asiandeligo.eshoper.pro/products/kawa-boss-cafe-au-lait-z-mlekiem-i-cukrem-185ml-suntory,Kawy,ADG-000969,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4336/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4336/2.webp,,,soybeans|milk,BOSS Cafe Au Lait with milk and sugar 185ml - Suntory,Ready-to-drink coffee with milk and sugar.,backlog,legacy_image_key|missing_ean
4ff96f58-2f5a-4e96-8842-e65a497d704b,Kawa BOSS Manzoku Milk mleczna 185ml - Suntory,kawa-boss-manzoku-milk-mleczna-185ml-suntory,https://asiandeligo.eshoper.pro/products/kawa-boss-manzoku-milk-mleczna-185ml-suntory,Kawy,ADG-001264,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5032/1.webp,,,soybeans|milk,BOSS Manzoku Milk milk 185ml - Suntory,"Milk drink, ready to enjoy.",backlog,legacy_image_key|missing_ean
f7dd11fc-202c-4525-90b1-6a2327a89846,Kawa BOSS Premium Coffee z mlekiem i cukrem 185ml - Suntory,kawa-boss-premium-coffee-z-mlekiem-i-cukrem-185ml-suntory,https://asiandeligo.eshoper.pro/products/kawa-boss-premium-coffee-z-mlekiem-i-cukrem-185ml-suntory,Kawy,ADG-000970,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4337/1.webp,,,soybeans|milk,BOSS Premium Coffee with milk and sugar 185ml - Suntory,Ready-to-drink premium coffee with milk and sugar.,backlog,legacy_image_key|missing_ean
62e45967-fb8a-4ad7-bda6-f5db7d04c38a,Kawa BOSS Rainbow Mountain Blend z mlekiem i cukrem 185ml - Suntory,kawa-boss-rainbow-mountain-blend-z-mlekiem-i-cukrem-185ml-suntory,https://asiandeligo.eshoper.pro/products/kawa-boss-rainbow-mountain-blend-z-mlekiem-i-cukrem-185ml-suntory,Kawy,ADG-000860,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3951/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-3951/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-3951/3.webp,,,soybeans|milk,BOSS Rainbow Mountain Blend with milk and sugar 185ml - Suntory,Ready-to-drink coffee blend with milk and sugar.,backlog,legacy_image_key|missing_ean
fa90ec03-e6fd-4b63-9d41-1bd6492e732d,Kawa BOSS Torokeru Cafe Au Lait z mlekiem i cukrem 250ml - Suntory,kawa-boss-torokeru-cafe-au-lait-z-mlekiem-i-cukrem-250ml-suntory,https://asiandeligo.eshoper.pro/products/kawa-boss-torokeru-cafe-au-lait-z-mlekiem-i-cukrem-250ml-suntory,Kawy,ADG-001235,,,12.5|12.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4964/1.webp,,,soybeans|milk,Kawa BOSS Torokeru Cafe Au Lait with Milk and Sugar 250ml - Suntory,Coffee with milk and sugar featuring a deep flavor of roasted beans and creamy texture from the iconic Japanese brand BOSS.,backlog,legacy_image_key|missing_ean
79b310cf-3e98-4a88-aeae-5dd298e34423,Kawa Georgia Emerald Mountain Coffee z mlekiem i cukrem 185ml - Coca Cola Japan,kawa-georgia-emerald-mountain-coffee-z-mlekiem-i-cukrem-185ml-coca-cola-japan,https://asiandeligo.eshoper.pro/products/kawa-georgia-emerald-mountain-coffee-z-mlekiem-i-cukrem-185ml-coca-cola-japan,Kawy,ADG-001299,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5083/1.webp,,,soybeans|milk,Kawa Georgia Emerald Mountain Coffee with Milk and Sugar 185ml - Coca Cola Japan,"Georgia Emerald Mountain Coffee with milk and sugar in a 185ml bottle, delivering a balanced flavor from Coca Cola Japan.",backlog,legacy_image_key|missing_ean
906e70f5-26f3-4c53-afa3-ec87abffe554,"Kawa instant Maxim Mocha Gold Mild 3in1, 100 saszetek (1,2kg) - Dongseo",kawa-instant-maxim-mocha-gold-mild-3in1-100-saszetek-1-2kg-dongseo,https://asiandeligo.eshoper.pro/products/kawa-instant-maxim-mocha-gold-mild-3in1-100-saszetek-1-2kg-dongseo,Kawy,ADG-000639,,,166|166,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3069/1.webp,,,milk,"Kawa instant Maxim Mocha Gold Mild 3in1, 100 sachets (1.2kg) - Dongseo","Instant coffee mix Maxim Mocha Gold Mild in a bulk pack of 100 sachets, perfect for quick preparation.",backlog,legacy_image_key|missing_ean
971c0fe3-ece8-4900-9293-2500fac5f39c,Kawa w proszku Squid Game Dalgona Latte 20g - Netflix,kawa-w-proszku-squid-game-dalgona-latte-20g-netflix,https://asiandeligo.eshoper.pro/products/kawa-w-proszku-squid-game-dalgona-latte-20g-netflix,Kawy,ADG-001427,,,9.9|9.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5276/1.webp,,,milk,Squid Game Dalgona Latte Powder 20g - Netflix,Instant coffee powder for making Dalgona latte inspired by Squid Game.,backlog,legacy_image_key|missing_ean
772775a6-6b1f-402c-90b9-ec4c9dfbb2a9,"Kikkoman Kiwami Shiro Dashi, luksusowy świeży biały bulion dashi 450ml",kikkoman-kiwami-shiro-dashi-luksusowy-swiezy-bialy-bulion-dashi-450ml,https://asiandeligo.eshoper.pro/products/kikkoman-kiwami-shiro-dashi-luksusowy-swiezy-bialy-bulion-dashi-450ml,Sos sojowy,ADG-001452,,,19.9|19.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5318/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5318/2.webp,,,cereals|fish|soybeans,"Kikkoman Kiwami Shiro Dashi, Luxury Fresh White Dashi Broth 450ml","Kikkoman Kiwami Shiro Dashi is a refined broth made from tuna, scallops, kombu, and mushrooms, offering a rich umami flavor.",backlog,legacy_image_key|missing_ean
66852048-369d-4dc3-9b32-07d1bc68df24,Kimchi Hot 300g - Runoland,kimchi-hot-300g-runoland,https://asiandeligo.eshoper.pro/products/kimchi-hot-300g-runoland,Kimchi,ADG-000404,,,10.9|10.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2168/1.webp,,,cereals,Hot Kimchi 300g - Runoland,"Hot Kimchi is a traditional Korean fermented vegetable dish, perfect as a side or ingredient in various recipes.",backlog,legacy_image_key|missing_ean
afc7e9e8-c9ae-4d29-9e99-0e2c083bb9b2,Kimchi Hot Vegan 300g - Runoland,kimchi-hot-vegan-300g-runoland,https://asiandeligo.eshoper.pro/products/kimchi-hot-vegan-300g-runoland,Kimchi,ADG-000518,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2606/1.webp,,vegan|vegetarian,cereals|soybeans,Vegan Hot Kimchi 300g - Runoland,"Vegan Hot Kimchi is a traditional Korean fermented vegetable dish, perfect as a side or ingredient in various recipes.",backlog,legacy_image_key|missing_ean
cae835a6-0ed5-419a-abf2-61b5d7f2fe8e,Kimchi Hot z burakiem 300g - Runoland,kimchi-hot-z-burakiem-300g-runoland,https://asiandeligo.eshoper.pro/products/kimchi-hot-z-burakiem-300g-runoland,Kimchi,ADG-000700,,,10.9|10.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3393/1.webp,,,cereals|soybeans,Hot Kimchi with Beetroot 300g - Runoland,"Hot Kimchi with Beetroot is a traditional Korean fermented vegetable dish, perfect as a side or ingredient in various recipes.",backlog,legacy_image_key|missing_ean
e015b355-b5a8-42c1-9d01-4d06bc1a7408,Kimchi Mild White łagodne 300g - Runoland,kimchi-mild-white-lagodne-300g-runoland,https://asiandeligo.eshoper.pro/products/kimchi-mild-white-lagodne-300g-runoland,Kimchi,ADG-001575,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5476/1.webp,,,fish,Kimchi Mild White 300g - Runoland,Kimchi Mild White 300g - Runoland,backlog,legacy_image_key|missing_ean
fcb32470-a188-46a3-963e-1f095059f19f,Kimchi Mild z kurkumą 300g - Runoland,kimchi-mild-z-kurkuma-300g-runoland,https://asiandeligo.eshoper.pro/products/kimchi-mild-z-kurkuma-300g-runoland,Kimchi,ADG-000617,,,10.9|10.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2951/1.webp,,,soybeans,Kimchi Mild with Turmeric 300g - Runoland,Kimchi Mild with Turmeric 300g - Runoland,backlog,legacy_image_key|missing_ean
6469437f-7b7b-4a00-a798-047faf7799df,Kimchi z ogórkiem Hot Vegan 300g - Runoland,kimchi-z-ogorkiem-hot-vegan-300g-runoland,https://asiandeligo.eshoper.pro/products/kimchi-z-ogorkiem-hot-vegan-300g-runoland,Kimchi,ADG-000649,,,9.9|9.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3101/1.webp,,vegan|vegetarian,cereals|soybeans,Kimchi with Cucumber Hot Vegan 300g - Runoland,Kimchi with Cucumber Hot Vegan 300g - Runoland,backlog,legacy_image_key|missing_ean
4983ea71-1dbc-4b33-9ef8-9d7b5b94c536,"Kimchi, klasyczna koreańska kapustka 160g - Jongga",kimchi-klasyczna-koreanska-kapustka-160g-jongga,https://asiandeligo.eshoper.pro/products/kimchi-klasyczna-koreanska-kapustka-160g-jongga,Owoce / Marynowane warzywa,ADG-000469,,,13.99|13.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2389/1.webp,,,fish,Classic Korean Kimchi 160g - Jongga,"Classic Korean Kimchi is a traditional fermented vegetable dish, ideal for enhancing meals with its unique flavor.",backlog,legacy_image_key|missing_ean
3e613867-fa9e-42c7-bdd3-ac231f7992a3,"Kimchi, koreańska kiszona kapusta 160g - Sempio",kimchi-koreanska-kiszona-kapusta-160g-sempio,https://asiandeligo.eshoper.pro/products/kimchi-koreanska-kiszona-kapusta-160g-sempio,Owoce / Marynowane warzywa,ADG-001440,,,12.5|12.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5298/1.webp,,,soybeans,"Kimchi, Korean Fermented Cabbage 160g - Sempio","Kimchi, Korean Fermented Cabbage 160g - Sempio",backlog,legacy_image_key|missing_ean
ff30c5ba-b6cb-4373-b27b-b9ae9e69e783,"Kimchi, prażona koreańska kapustka 160g - Jongga",kimchi-prazona-koreanska-kapustka-160g-jongga,https://asiandeligo.eshoper.pro/products/kimchi-prazona-koreanska-kapustka-160g-jongga,Owoce / Marynowane warzywa,ADG-000471,,,13.99|13.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2392/1.webp,,,fish|soybeans,"Kimchi, Roasted Korean Cabbage 160g - Jongga","Kimchi, Roasted Korean Cabbage 160g - Jongga",backlog,legacy_image_key|missing_ean
45827d4e-3971-4114-bcb7-a00aff7c2696,Kluski ryżowe z makaronem Ramen Jjajang Rapokki z sosem z czarnej fasoli 250g - Goodpokki,kluski-ryzowe-z-makaronem-ramen-jjajang-rapokki-z-sosem-z-czarnej-fasoli-250g-goodpokki,https://asiandeligo.eshoper.pro/products/kluski-ryzowe-z-makaronem-ramen-jjajang-rapokki-z-sosem-z-czarnej-fasoli-250g-goodpokki,Zupy / Buliony,ADG-001756,,,25.9|25.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5791/1.webp,,,cereals|fish|soybeans,Rice Noodles with Ramen Jjajang Rapokki and Black Bean Sauce 250g - Goodpokki,Rice noodles combined with Ramen Jjajang Rapokki and black bean sauce.,backlog,legacy_image_key|missing_ean
9c390e06-1c39-4304-9b10-7812a333176a,"Kombu Tsuyu, baza bulionowa do zup i sosów 500ml - Yamasa",kombu-tsuyu-baza-bulionowa-do-zup-i-sosow-500ml-yamasa,https://asiandeligo.eshoper.pro/products/kombu-tsuyu-baza-bulionowa-do-zup-i-sosow-500ml-yamasa,Sos sojowy,ADG-000887,,,26.5|26.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4039/1.webp,,,fish|soybeans,"Kombu Tsuyu, Broth Base for Soups and Sauces 500ml - Yamasa","Kombu Tsuyu, a broth base ideal for enhancing soups and sauces.",backlog,legacy_image_key|missing_ean
106632f1-0e15-4d07-bfb4-ce8498685acc,Koncentrat bulionu do zupy Shio ramen 1kg - Somi,koncentrat-bulionu-do-zupy-shio-ramen-1kg-somi,https://asiandeligo.eshoper.pro/products/koncentrat-bulionu-do-zupy-shio-ramen-1kg-somi,Ramyun / Ramen,ADG-001570,,,65.9|65.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5471/1.webp,,,cereals|soybeans|sesame,Shio Ramen Broth Concentrate 1kg - Somi,"Shio ramen broth concentrate, suitable for making ramen dishes.",backlog,legacy_image_key|missing_ean
e5e42f39-6e21-454d-ac8e-d88e7900050b,Koncentrat bulionu Kitano miso do zupy ramen 1kg - Somi,koncentrat-bulionu-kitano-miso-do-zupy-ramen-1kg-somi,https://asiandeligo.eshoper.pro/products/koncentrat-bulionu-kitano-miso-do-zupy-ramen-1kg-somi,Ramyun / Ramen,ADG-001568,,,89.9|89.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5469/1.webp,,,cereals|soybeans|sesame,Kitano Miso Ramen Broth Concentrate 1kg - Somi,"Miso ramen broth concentrate, perfect for ramen preparation.",backlog,legacy_image_key|missing_ean
f09e3096-2e2b-40b7-9351-b8129b5a837b,Koncentrat bulionu na bazie sosu sojowego do zupy ramen Shoyu 1kg - Somi,koncentrat-bulionu-na-bazie-sosu-sojowego-do-zupy-ramen-shoyu-1kg-somi,https://asiandeligo.eshoper.pro/products/koncentrat-bulionu-na-bazie-sosu-sojowego-do-zupy-ramen-shoyu-1kg-somi,Ramyun / Ramen,ADG-001567,,,77.9|77.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5468/1.webp,,,cereals|soybeans|sesame,Shoyu Soy Sauce Ramen Broth Concentrate 1kg - Somi,"Shoyu soy sauce broth concentrate for ramen, 1kg package.",backlog,legacy_image_key|missing_ean
d45e7ef2-a629-4683-b083-fe2c57963fe2,"Koncentrat, bulion do zupy Ramen Shoyu 250ml - Kikkoman",koncentrat-bulion-do-zupy-ramen-shoyu-250ml-kikkoman,https://asiandeligo.eshoper.pro/products/koncentrat-bulion-do-zupy-ramen-shoyu-250ml-kikkoman,Ramyun / Ramen,ADG-001643,,,28.9|28.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5551/1.webp,,,cereals|soybeans,Concentrated Ramen Shoyu Broth 250ml - Kikkoman,"Concentrated broth for Ramen Shoyu, makes 8 servings.",backlog,legacy_image_key|missing_ean
54c6186b-8ab9-4164-a649-f529829a3dbc,"Krem kokosowy w bloku, nierafinowany 200g - Renuka",krem-kokosowy-w-bloku-nierafinowany-200g-renuka,https://asiandeligo.eshoper.pro/products/krem-kokosowy-w-bloku-nierafinowany-200g-renuka,Mleczko kokosowe,ADG-000332,,,11.99|11.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1386/1.webp,,,nuts,Unrefined Coconut Cream Block 200g - Renuka,"Unrefined Coconut Cream is great for cooking and baking, providing a rich coconut flavor.",backlog,legacy_image_key|missing_ean
1e2cbfcc-817a-4854-968f-5846602c4894,"Krem kokosowy, śmietanka (85%) w kartonie 250ml - Aroy-D",krem-kokosowy-smietanka-85-w-kartonie-250ml-aroy-d,https://asiandeligo.eshoper.pro/products/krem-kokosowy-smietanka-85-w-kartonie-250ml-aroy-d,Mleczko kokosowe,ADG-000689,,,9.2|9.2,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3258/1.webp,,,nuts,"Coconut Cream, Cream (85%) 250ml - Aroy-D",Coconut Cream is perfect for enhancing the taste of your favorite recipes.,backlog,legacy_image_key|missing_ean
c820f0c3-ee29-4172-905d-ef431d3048cc,Majonez japoński Kewpie 355ml,majonez-japonski-kewpie-355ml,https://asiandeligo.eshoper.pro/products/majonez-japonski-kewpie-355ml,Sosy / Marynaty / Oleje,ADG-000827,,,20.99|20.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3858/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-3858/2.webp,,,eggs|mustard,Kewpie Japanese Mayonnaise 355ml,Japanese mayonnaise suitable for various dishes.,backlog,legacy_image_key|missing_ean
22f749ce-ea0f-407c-bdcf-ab2d3efc587a,Majonez japoński Kewpie 500ml,majonez-japonski-kewpie-500ml,https://asiandeligo.eshoper.pro/products/majonez-japonski-kewpie-500ml,Sosy / Marynaty / Oleje,ADG-000757,,,23.99|23.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3665/1.webp,,,eggs|mustard,Kewpie Japanese Mayonnaise 500ml,"Kewpie Japanese Mayonnaise in a 500ml bottle, perfect for enhancing your dishes.",backlog,legacy_image_key|missing_ean
9ce19ef7-9da0-465c-94d0-fc3de33afeab,Makaron instant Kool Black Soya Sauce 80g - Cung Dinh KOOL,makaron-instant-kool-black-soya-sauce-80g-cung-dinh-kool,https://asiandeligo.eshoper.pro/products/makaron-instant-kool-black-soya-sauce-80g-cung-dinh-kool,Ramyun / Ramen,ADG-001027,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4479/1.webp,,,crustaceans|soybeans,Kool Instant Noodles Black Soya Sauce 80g - Cung Dinh,"Kool Instant Noodles with black soya sauce, 80g for a quick and tasty meal.",backlog,legacy_image_key|missing_ean
cf0cf990-f8fc-4f3d-a61c-c2fe3c4addfc,Makaron Instant Mi Goreng 40 x 80g - Indomie,makaron-instant-mi-goreng-40-x-80g-indomie,https://asiandeligo.eshoper.pro/products/makaron-instant-mi-goreng-40-x-80g-indomie,Ramyun / Ramen,ADG-001079,,,82.9|82.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4634/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4634/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4634/3.webp,,,cereals|soybeans|sesame,Indomie Instant Mi Goreng 40 x 80g,"Indomie Instant Mi Goreng in a bulk pack of 40 x 80g, ideal for quick meals.",backlog,legacy_image_key|missing_ean
5c2d7cdd-70f7-480b-9db5-fb54de62851b,Makaron Instant Mi Goreng 5 x 80g - Indomie,makaron-instant-mi-goreng-5-x-80g-indomie,https://asiandeligo.eshoper.pro/products/makaron-instant-mi-goreng-5-x-80g-indomie,Ramyun / Ramen,ADG-001196,,,13.9|13.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4847/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4847/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4847/3.webp,,,cereals|soybeans|sesame,Indomie Instant Mi Goreng 5 x 80g,"Indomie Instant Mi Goreng in a pack of 5 x 80g, perfect for quick and easy meals.",backlog,legacy_image_key|missing_ean
6556264c-7f77-4b19-aa8e-78fbadf31205,"Makaron Instant Mi Goreng Pedas, pikantny 40 x 80g - Indomie",makaron-instant-mi-goreng-pedas-pikantny-40-x-80g-indomie,https://asiandeligo.eshoper.pro/products/makaron-instant-mi-goreng-pedas-pikantny-40-x-80g-indomie,Ramyun / Ramen,ADG-001080,,,90|90,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4644/1.webp,,,cereals|soybeans|sesame,Indomie Instant Mi Goreng Spicy 40 x 80g,Indomie Instant Mi Goreng Spicy in a bulk pack of 40 x 80g for a flavorful meal.,backlog,legacy_image_key|missing_ean
6b91eb14-523f-413a-82a3-09d612d0f227,"Makaron Instant Mi Goreng Pedas, pikantny 5 x 80g - Indomie",makaron-instant-mi-goreng-pedas-pikantny-5-x-80g-indomie,https://asiandeligo.eshoper.pro/products/makaron-instant-mi-goreng-pedas-pikantny-5-x-80g-indomie,Ramyun / Ramen,ADG-001197,,,13.99|13.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4848/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4848/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4848/3.webp,,,cereals|soybeans|sesame,Indomie Instant Mi Goreng Spicy 5 x 80g,"Indomie Instant Mi Goreng Spicy in a pack of 5 x 80g, great for quick meals.",backlog,legacy_image_key|missing_ean
e81ed302-c55d-41cb-844f-94e5a6491137,"Makaron Instant Mi Goreng Rendang Spicy Beef, pikantny 5 x 80g - Indomie",makaron-instant-mi-goreng-rendang-spicy-beef-pikantny-5-x-80g-indomie,https://asiandeligo.eshoper.pro/products/makaron-instant-mi-goreng-rendang-spicy-beef-pikantny-5-x-80g-indomie,Ramyun / Ramen,ADG-001294,,,15.99|15.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5073/1.webp,,,cereals|soybeans|nuts|sesame,Indomie Instant Mi Goreng Rendang Spicy Beef 5 x 80g,Indomie Instant Mi Goreng Rendang Spicy Beef in a pack of 5 x 80g for a delicious meal.,backlog,legacy_image_key|missing_ean
